Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE Buy,EE Sell,ELE Buy,ELE Sell,LV Buy,LV Sell,LT Buy,LT Sell
29513.9,2471.3,3690.1,3212.5,2736.2,2093.7,1877,1437.2,2403.9,1447.3,1999.8,962.3,1723.2,1261.5,2839.3,7058.3,6876.9,1973.3,377.4,4451.8,2672.6,1899.7,1349.7,1171.4,825.2,565.3,1165,,,308.1,15.4,636.4,398.4
26937.3,2283.2,3511.2,3298.8,2398.8,1968,1741.3,1385.1,2143.6,1391.7,2108.7,929.6,1088.7,1246.6,2144.7,6615.5,6507.9,1790.3,583.4,4173.1,2135.9,1213.6,1853.6,990.5,1076.3,529,1011.4,,,280.9,15.6,603.9,378.7
25867.1,2101.6,3419.8,3167.4,2301.2,1900.5,1755.7,1346.9,2048.1,1357.6,1950.6,913.3,1030.2,1219.9,1916.8,6365.1,6487.3,1717.4,473.9,4017.8,2165.7,1167.9,1857.9,929.3,1071.7,510.7,986.5,,,258.5,15.4,872.9,366
25527.3,2053.5,3404.8,3131.8,2275.5,1882.4,1739.5,1322.2,1972.8,1345.1,1895.1,905.1,1023.1,1204.2,1849.3,6269.2,6478.3,1686.4,434.7,3991.8,2175.4,1154.8,1844.8,907.7,1068.8,512.9,955,,,255.9,15.6,870,360.3
25457.1,2034.7,3403.3,3133.5,2258.2,1883.2,1738.7,1309.5,1949.9,1342.4,1894.1,902.4,1023.9,1201.5,1838.4,6204.4,6474.4,1691.2,398.1,4009.1,2175.8,1173.2,1863.2,894.2,1065.8,507.1,952.6,,,252.7,15.8,870.6,357.5
25822,2040.2,3409,3158.5,2272.2,1830.4,1754.9,1300.9,2002.4,1345.2,1907.7,904.1,1027,1204,1913.2,6332.8,6469.4,1732,461.5,4156.1,2154.9,1227.5,1917.5,912,1063.3,504.9,967.1,,,256.4,15.4,786.3,355.8
27318.6,2097.1,3449.7,3218.3,2318.3,1840.7,1771.8,1306.4,2175.3,1360.5,1952.9,929.7,1163.7,1217,2270.7,6610.3,6539.2,1849.8,566.9,4724.4,2314.1,1329.4,2019.4,992.2,1062.6,567.9,1094,,,331.9,16.1,691.5,352.4
31887.9,2464.6,3647.6,3220.5,2538.6,1917.6,1794.6,1362.5,2285.5,1400.9,2044.8,1016.2,2562.9,1316.3,3689.5,7634.3,6776.6,2205.8,444.7,5357.3,2990.4,1729.2,1308.7,1255.5,1076,683.7,1154.5,,,435.8,15.8,679.3,349.3
35784.8,2944.4,4050.9,3586.8,2982.9,2022.9,1863,1455.6,2415.5,1521.5,2163.9,1083.5,3660,1439.3,4552.8,8722,6860.6,2561,337.4,5652.4,3496.3,2133.7,1494.9,1517.1,955.9,788,1152.8,,,266.1,15.3,664.2,356.3
36776,3049.1,4014.6,3659.4,3283.7,2089.9,1884.6,1507.5,2512.8,1558.7,2113.9,1112.2,3820.5,1453.4,4939.8,9144.5,7005.7,2716.1,265.2,5920.6,3579.2,2260.5,1568.9,1631.8,1123.4,849,1151.3,,,322.9,15.6,659.9,656.3
36943.8,3079.8,4052.1,3669.1,3367.7,2109.4,1947.6,1533,2494.8,1574.5,2048.6,1118.9,3785.2,1463.4,4797.9,9208.6,6922.1,2757.7,265.5,5926.8,3724,2269.8,2043.3,1693,1102.4,861.1,1171,,,273.1,15.1,633.4,434.3
37027.9,3067.4,4038,3648.7,3349.2,2104.7,1945.2,1545.4,2504.9,1570.8,2044.7,1112.9,3841.4,1477.5,4938.5,9350.4,7011.1,2808.7,266.4,5965.3,3632.9,2239.6,2218.1,1701,1119.6,876.1,1151.6,,,363.9,14.1,623.4,380.1
36850.4,3039.6,4030.7,3629.5,3266.9,2099.4,1917.6,1549.6,2531.4,1563.6,2080.1,1114,3834.4,1470.1,4906.9,9370.6,7006.6,2825.7,265.2,5947.3,3618.9,2189.6,2208.7,1662.9,1116.1,863.1,1241.5,,,346.9,13.3,718.7,352.3
36439.8,3029.7,4035,3604.9,3281.6,2093.4,1897.7,1540.7,2536.4,1558.6,2021.6,1132.9,3826.8,1434.6,4695.6,9259.2,6999.1,2752.8,274.7,5879,3564.8,2091.7,2121.7,1666.6,1124.9,876.9,1241.1,,,356.2,13.8,722.2,364.6
36227.1,3007.6,4030.8,3595.6,3253.3,2090.1,1874,1545.3,2561.4,1556.3,2020.4,1130.6,3816.6,1424.1,4671.7,9086.5,6950.9,2769.1,286.5,5819.4,3490.4,2095.9,2021.7,1678.4,1142.2,861.2,1240.2,,,421.4,13.8,662.6,370.2
35778.9,2973.1,4019.1,3581.2,3210,2090.1,1879.7,1537.8,2548.2,1550.4,2020.6,1122,3744.8,1469.9,4593.7,9065.6,6912,2730.3,264,5541.9,3364.6,2041.6,1976.3,1650.8,1133.9,852.5,1240.3,,,421.2,13.3,666,373.9
35599.6,2991.1,4005.7,3536.5,3151.1,2078.4,1900.1,1526.8,2505.1,1545.1,2060.9,1120.2,3647.7,1502.6,4558.4,9005,6822.7,2652.3,276.6,5474.5,3315.4,1943.3,1974.2,1615.2,1050.5,820.6,1243.2,,,439.2,13.6,670.1,395.7
35374.9,2970.1,3945.7,3531.9,3174.2,2111.3,2045.7,1512.6,3028.2,1539.5,2066.6,1100.9,3625.8,1478.2,4456.5,8799.2,6811.3,2538,277.7,5523.4,3125.8,1925.3,1313.8,1603.2,1014.7,795.5,1243.1,,,414.2,13.6,719.5,420.1
35296.9,2915.2,3916.3,3500,3130.8,2094.6,2047,1507.1,3004.7,1530.2,2043.3,1083.5,3662.8,1472.7,4461.4,8775.4,6830.4,2811,273.8,5396.9,3142.9,2085.2,1407.1,1682.5,1160.6,771.2,1244.4,,,397.7,13.4,629.5,313.8
34779.8,2830.3,3884.6,3502.6,3107.2,2082.7,2058.5,1496.3,2970.5,1534.2,2020.3,1094.2,3669,1408.3,4269.4,8633.4,6852.4,2736.7,258.9,5410.7,3043.5,2031.5,1321.8,1653.4,1163.1,749.4,1244.5,,,389.8,13.9,642.1,318
34612.5,2811.7,3892.4,3495.7,3094.4,2077,2023.7,1491.5,2994.8,1531.3,1996.9,1081.2,3453.3,1415.3,4174,8450.7,6694.6,2914.3,252.9,5226.2,3308.5,1940.5,1360,1579.9,960.4,734.8,1244.2,,,441.4,14.2,685.6,412.8
34396.8,2797.4,3867.7,3492.9,3031.8,2074.1,2003.6,1491.9,3012.4,1529.7,2065.5,1074.9,3341.4,1358.3,4133.9,8440.2,6668.1,2930.5,243.2,5042.4,3266.3,1879.7,1361.5,1540.6,858.8,746.3,1244.7,,,463.4,14.5,670.7,419.6
34013.7,2799.3,3857.3,3506.7,3070.7,2068.7,1995.4,1498.2,3021.5,1532.4,2055.4,1070.3,3171.2,1366.7,3847.9,8422,6691.2,2592.7,241.8,4854.2,3179.9,1863.6,1353.6,1494.6,804.6,716.5,1245.4,,,493.4,14.8,636.5,365.1
32888.4,2724.6,3836.3,3435.1,2999.2,2052.2,1940.7,1492.1,3053.6,1520.6,1989.8,1034.3,2517,1380.1,3587,7902.9,6630.5,2401,241.3,4704.6,3158.9,1735.8,1225.8,1357.3,667.3,627.3,1248.6,,,408.9,15.1,697.6,363.3
30530,2469.3,3578.7,3211.2,2756.7,2065.1,1963.8,1457.1,3008.4,1449.9,1940,971.2,1697.8,1300.1,2858.7,7209,6518.6,1971.4,371.7,4484.5,3032.3,1748.9,1238.9,1216.2,526.2,567,1188.4,,,313.7,15.4,618.1,357.1
27353.9,2229.4,3408.3,3174,2544.4,1962.5,1648.3,1407.6,2427.8,1383.1,1978.8,975.3,984.8,1223.7,2295.2,6815.3,6526.3,1843.4,522.2,4161.6,2772.4,1369.7,1292.7,1032.3,959.3,521,1221.3,,,290.4,17.3,575.5,365.7
26522.8,2127,3330.5,3099.8,2499.5,1917.4,1597.4,1370.5,2102.5,1357.8,1899.6,968.1,954.6,1195.3,2061.4,6604.4,6491.4,1790.4,523.1,4000.6,2729.3,1347.2,1650.3,968.2,1018.8,516.7,1155,,,278.6,17.5,842,353.1
26163,2076.4,3301.7,3068.7,2452.1,1896.7,1557.2,1349.9,1942.9,1340.3,1876.6,965.1,932.6,1177.6,2012.6,6486.6,6480.4,1762,523,3976.4,2721.7,1347.8,1739.2,938.1,996.7,506.6,1105.5,,,268.1,17.5,852.7,353.3
26208.3,2060.1,3297.5,3070.9,2440.6,1894.3,1566.8,1338,2034.8,1336.1,1874,963.3,939.8,1178.9,1997.8,6513.1,6475.4,1756.6,517.8,4015,2651.4,1378.2,1798.2,925.8,955.8,509.2,1139.6,,,277.5,17.5,842.4,352.4
26563.5,2082.6,3302.9,3085.1,2465.1,1893.5,1572.2,1328.8,2159.1,1338.6,1883.3,967.1,941.3,1185.4,2039.8,6595.6,6474,1790.1,514.4,4137.3,2641.9,1410.2,1797.7,954.9,1017.4,512.2,1166.7,,,279,17.4,785.6,352.8
28078.6,2198.4,3413.4,3159.9,2503.7,1925.5,1765.7,1336.7,2846.5,1360.6,1946.8,982.6,1014.8,1213.6,2296.5,6851.7,6517.1,1919.9,500,4744.9,2762,1539.8,1638.6,1029.8,1017.1,550,1233.1,,,334.9,17.2,673.7,349.5
32090.2,2567.4,3600.8,3111.5,2541.6,2029.1,1852.9,1394.5,3020.7,1401.9,1988.4,1029.1,2280.3,1275.8,3555.2,7775.7,6732.1,2231.9,293.7,5164.4,3201.6,1863.6,1134.3,1283.3,1048.7,675.7,1303.6,,,459.9,16.7,688.4,381.6
35712.5,3020.5,3659.9,3379,2760.1,2121.2,1727.4,1489.9,2683.7,1521.3,1950.8,1101.2,3584.8,1421.8,4827.2,8905.9,6883.8,2632.4,210.2,5584.5,3531.7,2228.8,2011.5,1488.9,1230.2,775.9,1300.1,,,465.5,16,746,505.4
36936.8,3126.1,3679.4,3427.6,2980.8,2184.1,1760.8,1540.6,2763.9,1559.8,1903.3,1125.5,3703.2,1420.2,5149.6,9310.5,7047.1,2793.6,233.2,5670.4,3652,2392,2075,1572.7,1129.8,833.5,1297.8,,,364.2,15.5,737.7,667.1
37265.7,3130.8,3686.9,3442.2,3008.3,2178,1786.2,1561.1,2752.9,1569.1,1896.9,1136.7,3760.1,1452,5246.3,9409.1,7052.2,2833.9,236.7,5704.6,3724.9,2414.7,2126.7,1620.7,1129.8,849.6,1297.7,,,356.6,14.9,745.9,684.5
37394.3,3110.4,3690.4,3471.3,3015.9,2195.6,1799.3,1567.1,2763.4,1569.5,1894.9,1135.9,3834.5,1438.8,5270.5,9488.4,7062.3,2884.3,236.2,5690.9,3779.5,2431.5,2080.4,1649.6,1161,850.8,1298.2,,,292.3,14.5,754,629.4
37331.1,3090.5,3694.3,3450.6,2983.8,2189.1,1800.2,1565.1,2754,1554.2,1867.2,1135.9,3833,1441.8,5242.3,9512.5,7066.3,2895.2,243,5667.4,3797.6,2422.5,2058.1,1641.4,1181.4,842.6,1298.5,,,298.6,14.9,760.5,633.3
37076.9,3105,3695.2,3445,2981.3,2181.3,1795.9,1562.4,2747.8,1545.6,1869.1,1145.9,3812.5,1404,5133,9494.2,7090.6,2868,246.5,5601.1,3816.7,2324.1,1977.2,1633.4,1099.2,860.2,1298.2,,,370.2,15.1,589.4,551.5
36805.7,3070.6,3685.9,3424,2922.6,2172,1794,1557.2,2735.2,1474,1810.1,1134.5,3760.8,1392.2,5095.3,9363.3,7103.6,2862.1,247.6,5595,3820.3,2329.2,1947.3,1686.5,1092.9,853.1,1297.3,,,292.6,14.9,584,462.5
36430.2,3034.9,3664.8,3388.8,2886.6,2167.3,1788,1551.9,2731.2,1537.2,1859.5,1122.5,3661.8,1404.5,4996.4,9375.1,7014.7,2815.4,219.5,5356.9,3891.1,2284.2,1944,1661.4,1094.6,837.3,1298.3,,,387.1,14.7,576.7,436
36119.2,3030.7,3861.4,3416.3,3084.7,2168.6,1756.9,1546.1,2757.8,1536.9,2087.8,1115.3,3435.2,1437.1,4656.9,9277.8,6865.1,2770.4,219.4,5322.6,3849.1,2187.4,1954.8,1612,1095.1,804,1301,,,506,14.7,576.7,368
35813.3,2994.7,3894.2,3406,3106.8,2152.1,1738.5,1527.3,2740.9,1531,2075.7,1098.6,3431,1443.5,4699.3,9117.9,6880.8,2667.8,221.9,5416.9,3430.4,2154.4,1976.2,1605.1,1089.9,772.4,1302.1,,,481.9,14.8,596.7,363.8
35449.2,2951,3944.1,3350.9,2929.9,2130.8,1735.1,1518.8,2714.5,1517.7,2090.6,1083.6,3582.8,1349.8,4682.7,9075.5,6918.3,2615.6,225,5175,3490.2,2302.4,1608.4,1666.1,966.4,754.3,1303.5,,,471.8,14.5,609,366.3
35594.7,2882,3887.7,3332.6,2902.2,2114.9,1736.4,1504.9,2683.4,1518.9,2088.6,1069.4,3572.2,1328.5,4896.8,8968.9,6944.2,2548.9,228.1,5167.6,3605.7,2406.7,1429.9,1643.9,638.1,730,1303.9,,,462.8,15.1,618,365.7
35523.8,2862.5,3823.6,3325.2,2960.1,2117,1733,1506.4,2690.4,1521.4,2070.4,1068.9,3427.9,1455.4,5045.2,8801.9,6946,2528.6,225.3,5105,3888.6,2561.4,1461.4,1799.2,499.2,722.7,1304.5,,,480.5,15.3,665.6,430.8
35382.6,2838.9,3786.9,3319.7,2940.3,2115.7,1766.5,1509.2,2658.4,1518.1,2094.5,1068.5,3405.9,1406.8,4875.2,8747.8,6945.2,2498.1,221.6,5013.2,3866.7,2532.8,1432.8,1800.4,500.4,730,1304.8,,,485.5,15.3,626,396.2
34737.4,2878.7,3825.1,3324.9,2939.5,2123.3,1751.8,1512.3,2683.8,1519.9,2103.9,1071.7,3009.4,1383.4,4745.9,8667.7,6929,2440.3,224.8,4838.6,3756.6,2155.8,1370.1,1805.3,505.3,707.2,1305.4,,,518.8,16.3,630.4,411.4
33805.7,2748.9,3709.2,3245.7,2845,2103.4,1697.8,1501.9,2707.5,1502,2087.4,1029.9,2689.7,1303,4065.9,8063.1,6848.2,2264.4,507.3,4844.2,3803.5,2276.8,1176.8,1788.5,488.5,622.9,1308.4,,,419.7,16.4,691.7,454.5
30885.4,2469.7,3508.1,3017.8,2684.1,2042.2,1667.3,1469,2643.9,1430.4,1870.7,978.1,2074.9,1257.8,3571.2,7471.1,6617.8,2048.8,508.3,4509.6,3592.2,2167.7,1286.3,1791.3,486.7,555.1,1281.1,,,323.6,17.2,642.6,365
27591.8,2260.5,3198.2,3154.2,2581.8,2011.1,1669.7,1441.3,2432.7,1383.6,2113.3,949.2,1057.6,1269,2362.9,6885.6,6568.5,1861.8,503.6,4214.6,3027.3,1353.2,1657.2,1035,456.3,492.3,1268.4,,,289.6,16.9,695.1,381.7
26714.5,2140.8,3172,3234.2,2565.9,1970.9,1555.2,1405,2212.9,1354.5,2086.6,940.7,978.7,1235.3,1891.9,6656.2,6541.7,1803.3,510.2,4080.3,2690.8,1293.2,1700.2,966.4,1043.3,476.3,1250,,,279.8,16.6,767.2,388.1
26398.8,2095.8,3153.2,3196.1,2532.7,1948.5,1517.2,1381.9,1995.8,1341.9,2042.9,927.2,967.7,1220.6,1853.6,6594.7,6517.8,1765.2,518.2,4052.8,2677.1,1283.1,1871,935.2,1045.5,466,1192.7,,,266.9,17.1,809,382.4
26410.6,2088.5,3149.9,3145.4,2501.7,1953.1,1539,1365,2039.1,1338,2015.3,925.3,970.6,1225.6,1839.7,6612.7,6510.4,1756.4,527.9,4083.6,2585.4,1295.7,1877.6,919.6,1046,468.1,1210.6,,,274.7,17.1,755,376.4
26787.1,2102,3142.3,3202,2535.9,1951.3,1584.1,1360.2,2178.1,1339.2,2060,931.3,971.3,1241.2,1889.4,6725,6507.4,1790.6,532.8,4210.3,2575.9,1344.1,2034.1,940.6,1045.7,480.8,1244.1,,,286,17,789.4,375.9
28432.9,2227.2,3228.9,3266.8,2583.7,1972.8,1657.4,1372.8,2338.2,1355.1,2131.5,957.3,1159.7,1270.8,2197.3,7021.6,6510,1911.3,524.9,4766.7,2968.6,1479.2,2107.9,1008.3,1044.9,535.8,1335.6,,,351.3,16.4,684.9,376.9
32528.2,2606.5,3486.6,3123.7,2834.3,2061.8,1712.1,1443.3,2543,1418.5,2022.8,1036.6,2505.4,1382.4,3740.1,7956.1,6749.1,2253,320,5292.2,3148.8,1782.6,1374.6,1267.5,1093.4,639.8,1386.7,,,417,16,728.9,477
36030.2,3090.4,3804.7,3392.4,3268.2,2167,1768.6,1553.2,2751.6,1538.1,2143,1110.5,3486.4,1528.5,4536.5,8948.7,6909.5,2617.9,246.8,5684.9,3452.2,2156.9,2156.9,1554.7,875.8,739.8,1382.8,,,476.7,15.7,759.6,520.6
37240.5,3176.6,3817.9,3407.7,3400.2,2230.3,1781.9,1555.6,2804,1582.8,2144,1130.1,3516.6,1557.7,5092,9350.4,7024,2761.1,277.2,5830.1,3558.4,2301.5,1801.5,1661.4,1282.3,795.6,1380.6,,,414.4,14.9,744.5,604.3
37571.5,3191.1,3755.7,3416.2,3521.3,2238.2,1806.9,1604.8,2836.1,1595.2,2120.5,1141.4,3519.6,1562.3,5096.5,9432.4,7038.9,2782.2,276.8,5890.1,3607.9,2314.4,2314.4,1687.2,866.9,807.2,1380.5,,,423.6,14.8,785.1,714.6
37531.2,3185,3753.3,3411.8,3524.8,2226.8,1798.7,1609.3,2837.4,1596.3,2110,1147.5,3504.6,1537.8,5088.4,9476.2,7049.9,2814.1,283,5852.3,3593.7,2302.4,1958.4,1709.1,1359.6,806.6,1380.3,,,411,14.5,765.7,595.3
37205.6,3138.6,3743.2,3383.1,3479.2,2217.8,1792.6,1605.9,2831.1,1584.8,2079.1,1146.6,3472.7,1518.8,4934.5,9428.6,6968.9,2805.1,287.2,5833.2,3665.5,2218.8,2222.3,1653.3,1180.9,802.5,1379.9,,,433,14.5,803.8,522.3
36788.6,3115.8,3751.3,3368.1,3423.1,2199.9,1785.6,1565.8,2780.1,1571.2,2075.7,1147.9,3262.8,1473.1,4809.8,9358.8,6923.5,2750.1,290.9,5788,3589.2,2066.7,2301.6,1626.7,1176.9,816.9,1378.5,,,458,13.9,794,538.1
36162.2,3068.1,3752.5,3327.9,3334.6,2182.6,1794.6,1544.2,2732.2,1560.5,2064.4,1141.4,3036.8,1427.5,4672.8,9165.1,6816.7,2662.6,286.6,5749.7,3562.6,1966.2,2322.8,1614.4,1170.6,813.2,1376.2,,,456.1,13.9,791.4,533.6
35440.4,3037.2,3606.3,3295.7,3353.3,2154.7,1795.7,1526.6,2685.6,1555.2,2123.5,1123.2,2980.1,1403.9,4495.2,8945.3,6669.9,2570.4,279.4,5470.6,3739.4,1881.6,1723.8,1562.7,1203.4,803.9,1375.4,,,512.4,14.2,777.4,575.6
34997.1,2976.5,3510.1,3266.6,3377.7,2123.8,1782.2,1482.6,2624.2,1543.4,2093.7,1109.2,2955.9,1480.5,4523,8744.7,6631.5,2476.2,279.9,5411,3608.8,1803.9,1419.5,1509.7,1237,792.3,1376.9,,,562.7,14.1,758.4,607
34624.6,2934,3442.3,3185.7,3333.1,2097.3,1862.4,1462.7,2497.6,1520.6,2059.9,1096.4,2955.5,1464.8,4615.2,8552.7,6640.9,2385.3,255.5,5542.3,3337.6,1808.1,1808.1,1505.7,832.3,761.8,1377,,,523,14.2,736.6,545.4
34640.4,2900,3385,3152.9,3328.7,2079,1840.5,1453.1,2491.6,1509,2043.2,1094.3,3024.9,1403.2,4639.9,8581.7,6773.1,2363.5,247.9,5240.5,3488.7,1903.3,1349.9,1606.6,741.2,745.2,1377.7,,,533.6,14.5,706.4,525.5
34278,2862.9,3378.2,3202.7,3388.3,2082.7,1841,1449.7,2491.4,1575.8,2069.9,1084.6,2942.9,1358.4,4737.2,8438.5,6777.7,2335.5,242.6,5249.1,3503.9,2132.1,1227.4,1541.1,756,721.3,1377.9,,,530,14.6,682.7,498.1
34509.7,2834.4,3344.1,3188.9,3387.7,2078.1,1933.8,1444.2,2838.5,1572.2,2058.7,1071.8,2830.1,1417.8,4720.3,8274.6,6757.7,2281.8,230.4,5294.8,3832,2152,1024.5,2063.5,749.8,712.9,1379.4,,,523.4,15,672.4,480.8
34064.2,2844.7,3450.2,3155.2,3248.2,2068.7,2000.3,1442.8,2961.2,1565.3,2061.8,1069.3,2701.6,1342.7,4636.5,8150.3,6645.8,2255.5,225.3,5302.6,3808.2,2060.5,1035.9,1987.8,532.4,740.6,1378.6,,,549.8,15.5,657.9,492.2
33535.9,2828,3458.9,3144.9,3196.9,2065.3,2000,1440.3,2955.6,1559.4,2071.5,1059.2,2646.7,1379.8,4456.9,8041.8,6610.5,2213.3,224.7,5139,3565.4,1990.4,1063.3,1836.9,512.7,694.9,1380.1,,,492.5,15.7,699.3,426.1
32211.3,2718.6,3281.4,3033.8,3051.8,2035.8,1946.5,1422,2861.3,1535.1,2149.3,1022.9,2080.5,1321.3,3857,7662.9,6553.6,2046.4,521,5087.9,3596.4,1838.5,1081.4,1856.5,511.4,601.7,1353.7,,,374.6,16.2,705.7,402.2
29143.9,2459.4,3198.7,2915,2946.5,2037.7,1909.6,1402.6,2648.2,1481.7,1905.9,975.5,1086.9,1235.5,2605.2,7128.6,6461.2,1891.6,530.5,4675.6,3038.3,1288.9,1663.5,1150.1,457.7,555.1,1275.8,,,318,16.7,621,391.6
26894.3,2292.5,2866.8,3229.5,3047.1,1961.2,1447.1,1303.8,2065.2,1421.8,2107.5,927.1,971.8,1261.6,1842.8,6687.9,6552.5,1732.6,521.8,4459.8,2891.2,947.2,1894.6,967.7,1031.6,530.2,994.3,,,274.3,16.8,697.2,443.3
25871.6,2133.4,2665.7,3108.7,3001.1,1926.8,1448.8,1279.1,1871.1,1390.1,2060.4,935.8,972.1,1252.9,1698.1,6460.9,6516,1673,521.6,4200.6,2771.4,902.3,1776.5,892.6,1013.5,509.1,965.4,,,252.6,17,823.6,442.8
25366.6,2052.1,2554.9,3014.3,2958,1901.7,1461.7,1261.5,1922,1372.3,2020.8,928,982.3,1234.8,1540.5,6324,6500.6,1634.5,488.9,4142.5,2536.4,899.4,1829.4,842.8,1010.6,490.5,976,,,251.3,17.1,886.7,437.2
25166.9,2023.9,2546.3,2870.6,2888.5,1888.7,1466.1,1251.9,1864.2,1366,1920.7,919.6,984.5,1233.2,1504.7,6266.2,6497.7,1618.2,525.8,4127.6,2549.8,888.8,1818.8,827.4,1000.7,489.5,961.6,,,250.1,16.9,957,432.4
25126.4,2016.7,2540.4,2782.2,2835.7,1884.7,1434.2,1243.5,1850.1,1364.3,1882.1,914.9,989.4,1233.1,1451.9,6333.7,6491.4,1605.5,538.7,4057.3,2541.5,897.1,1827.1,825,994.5,501.2,948.6,,,240.1,17.1,874.7,431.3
25302.3,2019.8,2537.3,2814.8,2854.9,1877.4,1470.2,1242.4,2059.4,1365.9,1903.3,926.9,995.2,1236.7,1392.8,6330.1,6502.7,1609.6,537.6,4208.6,2261.7,912.8,1842.8,831.7,961,510.5,993.5,,,263.1,17,558.7,379.6
26350.3,2059.1,2564.2,2871.8,2968.2,1886.4,1572.6,1255.6,2388.8,1435.8,2029.3,964.4,1003.7,1303.2,1699.5,6365.4,6521.7,1647.4,441.8,4473.2,2336.9,1042.5,1872.5,978.1,935.4,568.5,1073,,,311.5,16.6,636.7,375.4
27950,2208.2,2878.8,3046,2987.3,1928.9,1830.3,1292.6,2791.2,1469.7,2052.8,989.6,1229.9,1343.9,1883,6734.4,6540.4,1795.3,249.7,4596.8,2602.1,1180.4,2010.4,1106.2,934.9,650.1,1101.3,,,384.3,16.8,719.1,336.6
29873.4,2415.6,3121.8,3177.9,3076.4,2033.9,1918.7,1331.9,2847.1,1496.7,2087,1018.5,1812.7,1410.8,2189.2,7276.8,6574.4,1950.7,265.5,4890.1,2828.9,1331.3,2161.3,1247.2,1028.6,710.4,1130.2,,,451.9,15.8,610.3,296.4
31186.3,2611.2,3195.2,3289.2,3153.3,2106.4,1954.4,1381.3,2933.3,1481,2227.9,1054.5,2217,1464,2603.3,7703.9,6560.6,2100.6,274.7,5037.4,2950.8,1332.5,2162.5,1332.3,1011.3,736.9,1136.9,,,465.1,15.5,578.6,278.2
31662.4,2736,3264,3358.6,3302.8,2150.9,1976.4,1397.2,2971.7,1502,2224.8,1058.3,2279.5,1504.1,2749.4,7938.8,6598.7,2150.9,269.6,5054.9,3075.7,1304.2,2134.2,1367.5,1026.6,744.3,1144.3,,,476.7,15.2,565.3,276.8
31586.6,2733,3262.3,3342.7,3293.8,2146.6,1978,1397.7,2966.3,1500.9,2215.5,1060,2313.7,1504.7,2742.8,7966.6,6606.5,2161.4,273.5,5022.2,3041.4,1240.4,2070.4,1371.4,1029.9,736.3,1139.8,,,465.4,15.3,585.8,285.9
31512.9,2726.1,3167.6,3315.7,3152.7,2089.8,1964.4,1393.5,2918.9,1512.6,2185.9,1063.9,2274.8,1497.3,2610.6,7884,6612.5,2138.3,285.9,5035.9,3059.7,1212.1,2285.3,1355.7,1055.3,733.7,1135,,,464.9,15.8,591.7,290.8
31128.3,2672.4,3169.3,3276.1,3141.2,2063.6,1953.4,1376.2,2886.4,1501.9,2173.1,1073.1,2216.1,1462.7,2532.6,7794.6,6599.3,2079.4,296.8,5037.4,3079.7,1166,2157.8,1336.9,984.6,730.2,1130.2,,,465.4,15.5,591.2,291.1
30823.7,2627.1,3118.6,3262.6,3105.8,2045.9,1898.4,1361.9,2859.4,1492.7,2144.4,1042.4,2128.5,1411.9,2490.1,7677.8,6585,2023.3,314.2,5141.2,2969.4,1162.7,2251.3,1306.2,1040.6,714.8,1114.8,,,517.2,15.4,543.5,295.3
30469.7,2594.7,3080.4,3251.8,3096.4,2036.6,1901.9,1335.5,2820.2,1483.7,2136.9,1034,2072.9,1384.3,2448,7579.2,6574.2,1984.1,321.1,5224.1,2948,1149.1,2190.6,1284.9,1096,691.6,1097,,,521.9,15.1,543.6,300.4
30514.5,2564.1,3089.7,3237.6,3130.8,2040.8,1898.4,1342.8,2835.2,1480.8,2134.9,1032.3,2064.5,1430,2482.7,7554.6,6578.4,1970.7,321.3,5217.1,2925.3,1203.5,2155.6,1304.2,1107.6,694.3,1098.4,,,524.9,14.8,539.3,299.4
30837.6,2581.2,3183.3,3263.9,3176.6,2054.1,1901.6,1347,2849.5,1483.4,2163.6,1032,2085.1,1446.2,2477.7,7633.4,6560.3,1993.1,311.8,5096.3,3006.7,1315.2,2145.2,1385.9,1110,692,1102.3,,,536.1,15,533.4,304.5
31001.5,2592.8,3195.3,3324.9,3201.6,2053.8,1889,1333.4,2848.2,1490.4,2206.2,1036.5,2087.9,1429.5,2541.4,7655.4,6564.4,1983.3,410.3,5165,2919.7,1315.8,2145.8,1407.4,1105.1,678.4,1101.7,,,450.8,15.2,622.9,308.5
30708.8,2586.4,3196.5,3329.4,3196.4,2057.9,1883.3,1339.8,2864.4,1482.2,2200.1,1029.9,2069.7,1335.1,2362.4,7552.9,6556,1976.5,408,5157.8,2828,1284,2114,1330.3,1103.6,672.7,1102.5,,,436.9,15.9,639.9,310.9
30560.2,2577.9,3184.8,3327.1,3187.7,2051.4,1870.5,1336.2,2867.1,1479,2206.5,1023.2,2125.3,1321,2327.4,7542.4,6569.7,1995.5,342.3,5027.1,2902.7,1296.6,1934.8,1305.8,1112.6,703.8,1105.6,,,469.9,15.8,585.4,289.5
30683.2,2587.3,3192.6,3364.7,3216.4,2065.3,1877.6,1341,2878.7,1486.1,2224.1,1010.5,2096.3,1325.4,2263.4,7701.1,6556,1995.7,499.7,5023.3,2770.8,1308.5,2138.5,1268.6,1112.9,665.3,1099.2,,,433.4,16.4,740.5,374.1
