Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE Buy,EE Sell,LV Buy,LV Sell,LT Buy,LT Sell
28475.3,1900,1417.3,3636.5,3554.4,1958.1,1101.2,1400.3,1747.5,1593.9,4266.9,888.7,949.3,1079,2397,6199.2,8877.2,1708.6,420.1,4178.8,2376.4,2245.5,1036.9,1399.7,330.9,483.6,1046.8,507.2,304.7,1786.7,1139.2
28541.8,1825,1420.4,3606,3549.7,1940.8,1107.7,1395.4,1741,1581.1,4210,909.9,923.6,1095.8,2360,6056.8,8883.7,1821.7,421.3,4378.9,2396.8,2197.9,1179.5,1390.4,348,497.9,1005.9,519.5,304,1794.5,1160
29850,1915.6,1419.4,3693.7,3844.3,1958.1,1182.3,1409.7,1880.8,1595.4,4703.3,945.8,962.4,1144.6,2513.6,6294.7,8856,2364.5,408.6,5051.9,2436.8,1850.4,1233.3,1437.8,341.3,576.5,1243.2,601.1,303.3,1273.7,784.9
33880.4,2288,1547.2,3985.4,4576.4,2009.9,1712.2,1475.4,2181.5,1704.5,4899.3,1004,1319.6,1356.8,3062.3,7165.1,8797.3,2653.6,391.9,5721.4,2880,2217.3,1410.6,1674.4,371.1,670.3,1318.5,710.6,551.5,1090.5,707.8
37328.3,2715.6,1573.8,4216.8,4813.8,2125.5,1978.6,1591.5,2919,1806.5,5046.3,1063.7,1638.4,1529.1,4067.1,8164.1,8943,2977.7,387.3,5926.1,3310.4,2486.4,1493.4,1890.7,421.9,766.9,1410.2,837.3,653.6,1208.6,649.7
38734.2,2872.8,1634.7,4329.1,5023.8,2235.4,2088.7,1657.9,3017.7,1848.5,5086.9,1078,1887.3,1554.3,4253,8555.1,9065.1,3115.9,455.1,6033,3554,2576.9,1617.6,2012.2,421.2,801.6,1415.6,907.2,735.5,1273.7,595.4
39137.1,2921.1,1632.7,4355.3,5107.8,2256.8,2118.3,1671.3,3005.5,1870.5,5101.4,1085.9,1910.6,1586.6,4349.7,8679.6,9092.1,3153.6,497.4,6056.4,3573,2579.1,1673.5,2059.6,445.4,806.4,1424.8,920.2,767.2,1292.8,595.8
39422.5,2961.5,1632.6,4369.6,5165.7,2287.1,2113.7,1679.9,3028.7,1878.5,5106.3,1095.6,2076.1,1584.8,4313.7,8748.8,9094.7,3197.1,515.1,6082.2,3589.8,2602.9,1686.1,2083.3,471.4,805.4,1432.8,899.4,750.4,1294.1,593.1
39333.7,2937.8,1630.1,4393.4,5198.6,2280.3,2100,1677.6,3031.3,1868,5065.5,1098,2006.8,1586.1,4273.6,8733,9105.5,3175.5,541.6,6120.5,3568.3,2562.5,1676.9,2086.4,483.7,777.8,1442.7,881.2,745.7,1285.8,593.6
38804.7,2944.1,1614.3,4380.8,5199.8,2274.5,2076.4,1679.7,2932.3,1865,5070.8,1096.9,1665.4,1457.7,4205.7,8728.2,9126,2909.3,602.8,6030.9,3500.7,2497.6,1638.4,2085.6,512.5,805.2,1440,895,755.6,1292,601.8
37978.8,2923.2,1613.1,4346.8,5141.1,2274.4,2092.3,1673.7,2873.6,1862.5,5073.3,1075,1424.6,1414.8,4090.6,8643.4,9022.8,2468.3,653.8,5982.6,3363.2,2572.4,1568.1,1991.5,417.7,795.9,1440.3,883.9,731.2,1287.1,689.8
37479.3,2898,1610.6,4329.8,5087,2225.6,1989,1663,2769,1847.3,5072.5,1067.7,1395,1427.2,4066.2,8573.6,8927,2412.8,701.9,5960.8,3334.1,2357.1,1472.2,2027.9,464.6,785.9,1437.6,881.7,644.5,1276.9,764.1
37278,2848.3,1611.2,4305,4956.3,2214.8,1996.6,1645.7,2787.2,1847.4,5128.2,1064.1,1391.6,1427,4035.1,8482.4,8920.6,2626.4,727.9,5974.9,3317.8,2273.2,1418.8,1991.4,477.2,759.2,1441.3,871.8,485.4,1247.4,883.8
37081.5,2802.6,1595.8,4281.2,4896.3,2246.7,1983,1630.1,2702,1846.8,5133.5,1057.8,1378.2,1413,4104.7,8240,8895.9,2863.9,753.4,5944.1,3258.3,2255.9,1368.2,1969.6,521.6,733,1443.8,837.1,437.1,1221.3,871.3
37231.1,2750.7,1598,4251.2,4790.9,2178.1,2021.2,1605.1,2894.1,1830.1,5138.1,1059.5,1411,1428.5,4292.9,8218.3,8918.3,2844.7,764.9,5942.7,3218.7,2595.1,1240.3,2053.7,480.3,706.2,1445.2,823,437.5,1196.8,832.3
36910,2693.6,1597.9,4233.6,4712.7,2167.4,1982.2,1590,2825.6,1820.8,5132.4,1040,1391.2,1440,4274.4,8089.9,8886,2804.8,742.7,5948.7,3209.2,2574.4,1217.8,2048.6,475.2,692.4,1446.9,809.6,368.2,1182.3,873.7
36554.8,2629.5,1600.2,4204.2,4606.6,2149.5,1963.5,1586.2,2756.9,1818.5,5140.4,1032.8,1386.9,1473.8,4246.8,7946.4,8863.5,2759.2,700.3,5846.4,3197.4,2519,1143.7,1978,423.3,683.3,1447.3,789,343.5,1216,811.5
36045.6,2578.9,1600.7,4181.8,4542.7,2130.2,1886.4,1579.6,2680.8,1815.1,5127.4,1019.2,1378.4,1425.8,4191.8,7781.8,8817.3,2706.1,658,5689.3,3007.9,2746.8,1322.1,1872.9,367.6,661.7,1447.1,768.8,316.5,1183.2,796.5
35380.6,2582.8,1644,4151.2,4494.5,2114.9,1809.2,1573.2,2603.1,1798.5,5089,1018.8,1353.8,1293.2,3998.2,7545.4,8787.4,2655,618.8,5514.7,2861.9,2729.2,1262.4,1790.2,327,633.9,1354,744.2,316.2,1156,781.7
34664.6,2537.5,1553.2,4095.2,4599.3,2095.6,1696.9,1533.9,2521.3,1783.1,5108.3,988.4,1318.1,1289,3852.5,7351.6,8751.4,2636,574.3,5417.2,2597,2790.6,1160.6,1588,288,588.1,1358.5,695,316,1041.1,734.9
33046.1,2393.2,1528.9,4025.9,4547.2,2088.1,1598,1498,2456.2,1733.4,5071.4,950.7,1199.8,1275.4,3556.6,7111.9,8732.1,2499.7,542.7,5041.1,2381.7,2378.2,748.2,1599.3,299.3,530.2,1313,597.1,317.4,1287.2,716.9
30870.7,2174.8,1476.9,3887.9,4369.5,2043.7,1428.8,1477.8,2019.2,1664.3,4875.6,915.5,1021.3,1189.9,2825.8,6608,8791.5,2219.5,527.4,4615.7,2276.1,2446.2,809.2,1510.4,217.4,487.7,1195.4,554.6,319.1,1075.9,718.7
29361.6,2017.6,1476.1,3773.1,4107.2,2001.2,1123.7,1447.2,1835.5,1618,4870.4,897.7,903.5,1155.2,2575.8,6393.6,8785.1,1769.7,480.6,4393.6,2273.2,2336.4,641.9,1442.8,207.3,465.7,1199.7,535.4,317.4,1267,716.8
28698.4,1933.3,1475.6,3713.7,3968,1975.9,1075.5,1426.8,1771.9,1597.7,4750.8,878.3,891.2,1131,2432.3,6329.1,8774.7,1649.7,441.8,4259.3,2273.8,2257.2,627,1417.4,188.8,451.1,1199.1,526.8,313.9,1356.9,719.8
28089.3,1875.1,1476.9,3685,3713.3,1954.5,1071.2,1416,1639.6,1587.3,4506.2,875.5,868.2,1124.3,2369.9,6271.2,8764.7,1646.4,407.6,4200,2279.8,2391,761,887.9,180.7,436.6,1161.7,496.6,313.5,1387.7,720.8
27955.8,1835.9,1475.6,3656.9,3693.4,1950.6,1073.7,1416.9,1627.8,1577,4479.9,904.3,869.2,1145.5,2363.3,6186.5,8752.5,1635.4,385.7,4441.2,2320.7,2308,704.9,821.5,182.1,464.3,1109.9,511,361.8,1265.1,719.6
29255.5,1950.7,1470.2,3687.4,4010.7,1970.8,1119,1436.7,1824.9,1586.7,4788.9,951.6,953.1,1203,2535.2,6446,8727.9,1736.3,371.1,5125.8,2432.4,2054.8,609.4,865.8,184.4,549.8,1190.9,604.6,409.1,1169,711.8
33730,2299.8,1577.4,3935.7,4579.3,2014,1768.9,1493.1,2337.5,1704.2,4828,1005.2,1885.9,1453.7,3138.8,7335.1,8685.7,2280.6,364.9,5880.2,2960.9,2373.5,743.5,1485.9,185.9,649.4,1326.3,714.2,624.7,1081.8,698.7
37726.2,2715.5,1710.8,4128.4,4704.4,2138.6,2081.3,1572.8,2877.9,1802.4,5126.1,1047.8,2591.2,1563.7,3709.4,8303.7,8752.1,3041.4,386.1,5984.7,3218.4,2930.9,1387.8,1727.6,340.7,747.6,1314.9,842.3,910.1,1208.4,644.6
39381.5,2923,1744.1,4220.1,4853.5,2257.6,2153.6,1629.2,2942,1852.3,5142.8,1080.1,2964.2,1636.4,4153.4,8761.9,8828.2,3200.7,404.5,6106.9,3527,3079.9,1449.9,1682.4,382.4,786.1,1311,913.9,949.3,1271.4,596
39734.7,2961.5,1750.8,4229.5,4853,2275.2,2169.3,1651.9,2966.1,1865,5147.2,1099.1,3210.3,1672.8,4254.4,8938.5,8837,3278.2,408.6,6174.6,3659.5,3079.9,1449.9,1677.4,377.4,800.2,1308.9,928.2,948.1,1299.5,591
40121.7,2999.1,1748.5,4245.4,4900.5,2293.8,2175.1,1694.3,2975.3,1867,5157.5,1102.8,3313.9,1695.1,4351.1,9098.8,8909.8,3319.6,409.2,6151.8,3709.8,3099.2,1469.2,1680.5,380.5,809.6,1306.6,916.4,866.3,1303.9,604
39974.6,2981.3,1747.8,4227.3,4868,2271.4,2176.1,1683.2,2970.1,1867.9,5155.7,1107,3302.7,1676.4,4288.6,9054.7,8896.6,3320.6,409.2,6161.1,3692.1,3092.4,1462.4,1677.5,377.5,791.4,1303.8,889.5,865.3,1298.8,584.6
38968.4,2964.1,1737.9,4167.4,4785.5,2256.8,2149.7,1649.7,2955.8,1855.3,5158.4,1085.4,3206,1682.2,4238,8916.6,8827.2,3261,415,6055.1,3616.1,2647.3,1017.3,1665.7,365.7,819.7,1303.7,910.2,713.9,1302.4,748.7
37677.4,2934,1738,4112.7,4699.1,2252.9,2064.7,1626.2,2827.4,1850.7,5155.3,1089.5,2682.9,1703,4102.4,8706.3,8800.1,2585.5,425.9,5959.6,3509.5,2620.7,990.7,1485.1,185.1,808.6,1303.7,897.6,667.3,1297.2,777.5
36796.8,2892.3,1736.3,4075.6,4624.2,2238,2010.7,1612.5,2752.2,1837.6,5140,1087.8,2404.1,1667,3987,8514.7,8699.8,2488.4,420.4,5830.6,3368.1,2418,964.4,1392.8,190.6,795.9,1303.4,844.5,578.1,1276.6,793
36349.1,2792.6,1737.2,4012.5,4577.3,2153,1929.1,1593,2738.2,1813.2,4998.8,1081.3,2346,1630.6,3976.3,8293.8,8706.8,2407.1,402.4,5788.5,3298.2,2581.7,951.7,1488.1,188.1,764.9,1300.2,833.7,497.3,1242.5,828.9
35945.2,2753.8,1683.5,3988,4583.5,2125.1,1865.9,1562,2721.5,1801.1,4970.9,1057.7,2254.2,1563.9,3936,8078.5,8697.9,2547.1,398.8,5736.3,3228.6,2560.7,930.7,1480.7,180.7,746.1,1298.8,809.8,423.3,1208.1,844.6
36518,2710.6,1682.9,3955.2,4549.8,2106.2,1921.3,1549.4,2755,1786.5,4914.6,1048.3,2388.3,1551.3,3960.8,8017.1,8693.7,2905.1,398.3,5642.5,3117.7,2932.1,1303.9,1591.8,290,727.4,1297.2,810.3,472.8,1183.8,771.3
36210.9,2650.4,1683.7,3973.6,4546.9,2094.5,1908.5,1539.4,2702.1,1773.5,4861.9,1030.5,2253.6,1628.4,4001.6,7867.5,8678.3,2843.4,394.6,5633.9,3099.8,2843.3,1213.3,1585.1,285.1,711.2,1295.3,790.4,454.5,1168.1,754
35668.7,2580.1,1589.8,3949.3,4603.3,2082.9,1864,1535.4,2630.8,1766.3,4947.6,1005.3,1995.7,1500.1,3776.1,7648.8,8664.9,2760.5,386.5,5585.4,3133.6,2806.5,1176.5,1593.6,293.6,699.7,1295.6,779.5,404,1143.1,674.5
34871.6,2492.4,1589.2,3909.5,4434.2,2052,1814.8,1523.4,2533.6,1749.8,4973.3,988.9,1796.7,1561,3812.6,7396.5,8655.4,2678.8,372.5,5443.3,2914.8,2807.3,1177.3,1601.2,301.2,679.4,1295.6,749.6,403.3,1106,664.6
33648.2,2416.9,1592.5,3864.8,4362,2018.8,1771.9,1514.4,2519.4,1729.6,4901.8,983.1,1571.5,1425.9,3569,7132.8,8649.5,2604.5,383.2,5408,2877.8,2392.5,762.5,1621,321,654.1,1296,696.2,303.1,1070.4,651.8
33137.9,2351.2,1595.4,3830.8,4220.2,1990.9,1747.3,1469.6,2577.6,1711.5,4922.9,960.5,1526,1443.2,3346.4,7016.7,8659.5,2566.3,375.4,5260.1,2695.4,2412.7,782.7,1538.5,238.5,617.7,1296,676.3,302.9,1013.3,573.1
30962.8,2251.1,1572,3749.7,4211.7,2011.6,1357.6,1451,2156.7,1657.8,4869.9,939.6,1181.7,1404.3,3042.6,6793.6,8668.5,1844.5,383.2,4867.5,2282.5,2264.6,634.6,1282.8,282.1,575.6,1246.9,610.4,302.8,1070.1,581.4
29965.7,2095.4,1566.6,3681,4123,2004.1,1329.9,1395.9,1844.7,1627.6,4759.4,919.3,789.6,1186.2,2340.7,6373.8,8710.1,2001.2,380.5,4596.8,2910.5,2238.9,608.9,1511,211,530.5,1105,550.6,309.4,867.8,590.8
28377.8,1967.1,1557.6,3605,3619.9,1983.3,1032,1368.8,1744.4,1592.1,4522.7,891.8,737.5,1157.4,2023.1,6116.2,8707.3,1578.8,382.1,4400.2,2808.8,2360.7,761.6,1058.1,221.1,500.4,1055.9,520.4,309.4,976.9,593.8
27932.3,1872,1541.6,3539.5,3497.2,1948.4,1033.3,1348.7,1744.7,1569.2,4387.9,869.8,732.4,1160.5,2000.9,5993.9,8711.4,1534.4,386.8,4215.8,2732.9,2324.4,810.2,1287.6,232,480.7,1058.5,500.8,309.2,1129.2,595.9
27604.5,1808.1,1544.4,3515.8,3427.1,1928.9,1027.6,1339.2,1717.8,1555.8,4223.3,853.8,724.7,1175.2,1935.9,5875.9,8720.4,1516.2,393.5,4104.9,2722.9,2286.6,897.6,1362.1,235.3,459.2,1058.9,480.9,309.6,1275.2,598.8
27293.5,1742.8,1546.4,3472.8,3337.4,1916.6,1008.6,1333.1,1675.7,1535.6,3991.4,851.7,714.9,1162.1,1912.4,5707,8717.4,1470.2,404.3,4170.3,2756.7,2256.5,893.1,1364.6,241.4,461.9,1043.3,491.1,309,1214.6,598.9
27047.9,1749.7,1547.4,3456.8,3235.3,1913.3,999.1,1328.4,1625,1529.4,3724.4,852.8,698.9,1170.5,1882.9,5704.6,8705,1458.4,401.2,4382.3,2892.6,2213.8,900.9,935.9,233.5,497.6,1059,520.9,308.8,1097.5,597.9
27654.3,1839.9,1545.8,3487.1,3408.6,1919.3,1019.8,1341.2,1680.6,1541.6,4007.2,879.1,704.6,1205.5,1908.2,5968.1,8683.2,1546.4,390.1,4697.3,2892.5,2242.8,865.9,857.4,244.4,556.4,1105,580.6,506.8,884.7,584.7
29993.2,1972.4,1643.9,3542.5,3731.1,1947.5,1316.2,1360.8,1907.1,1564.8,4699.7,920.3,847.2,1233.3,1984.4,6327.1,8619.5,1710.6,370.2,5262.7,3472.2,2328.7,698.7,1541.1,241.1,617.8,1105,650.3,596.7,971.3,718.2
31714.4,2152.2,1719.2,3650.2,3803.1,2008.3,1590.4,1397.2,2198.4,1611,4886.1,958.5,1170.3,1229,2459.6,6799.2,8608.5,2483.9,383.9,5388.2,3511.5,2393.8,763.8,1532.7,232.7,669.6,1105,719.4,810.6,1032.7,782.8
33402.7,2324.9,1745.2,3822.9,4027.4,2078.2,1597.4,1429.7,2251.3,1690.9,5061.1,989.1,1376,1218.5,2752.4,7223.3,8714.8,2617,398.9,5399.4,3451,2740.6,1232.5,1769.3,347.4,698.1,1105,759.9,968.8,1056.1,788.7
33921.7,2474.4,1764.4,3904.7,4232.2,2124.5,1603.1,1457.6,2313.1,1719.9,5097.4,984.8,1545.3,1236.9,2849.7,7435.5,8727.2,2680.2,416.1,5333.5,3392.4,2788.9,1194.7,1679.8,344,701.9,1105,760.1,968.8,1062.5,791.8
33335.8,2493.8,1764.9,3905.6,4262,2121.7,1611.3,1459.7,2295.2,1727.7,5095.2,985.3,1507.9,1239.3,2857.9,7437.5,8740.1,2676.5,442.6,5280.3,3322.3,2393.9,763.9,1509,209,696.5,1105,750.4,968.6,1054.8,786.1
31898.9,2461.8,1764.8,3856.4,4169.9,2117.8,1467.7,1447.5,2020.2,1717,5095.5,980.2,1188.8,1345.7,2509.8,7415.6,8722.2,2045.9,449.1,5167.3,3526,1992.2,610,1223.8,205.9,690.6,1105,741,788.6,1047.9,627.2
30571.1,2414.6,1750.4,3779.8,3839.4,2115.9,993.3,1430.4,1756.3,1686.4,4694.3,972.4,1124.5,1338.5,2414.9,7279.8,8736.8,1973.6,466.9,5180.4,3506.5,1210.7,822.2,1188.7,401.8,685.7,1105,739.8,788.6,1029.5,625.3
30441.6,2354.4,1735.7,3747.7,3567.6,2087.9,1007.8,1412.2,1609.5,1673.5,3966.5,963.6,1097.4,1341.9,2418.6,7159.2,8757.1,1908.3,513,5183.6,3517,1227.3,1150.9,1167.8,829.7,671.3,1105,730.1,748.6,1019,623.4
30303.4,2307.5,1737.2,3736,3649.9,2073.9,1036,1399.5,1648.1,1669.6,4171.6,975.6,1109.7,1341.4,2376.2,7063,8772.4,1870.3,493.5,5208.4,3733.7,1203,955.9,1142,441.3,667,1105,730.8,482.8,1018.9,693.6
31122.6,2295.4,1654.3,3764.2,3865.7,2062.8,1095.4,1395.4,1754.8,1666.3,4698.8,982.5,1135.2,1370.8,2445.2,6958.1,8780.7,1868,496,5261.6,3741.3,1978.1,959.4,1148.3,214.4,666.2,1105,710.2,409.2,1018.2,790.7
32038.4,2309.2,1678,3781.9,4078.3,2058.4,1510.1,1401,1937.3,1670.8,5000.6,989.8,1196.4,1374.1,2466,7022.3,8782,2027.4,516.2,5181.2,3682,2315.8,685.8,1492.3,192.3,663.8,1105,711,409.6,1029.4,788.8
32463.2,2296,1676.6,3839.4,4147.3,2051.3,1690.5,1397.3,2090.8,1685.8,4992.3,984.7,1215.3,1261.2,2539.6,7019.5,8713,2498.7,498.5,5130.8,3619.8,2400.2,770.2,1483.3,183.3,659,1105,701.6,410.7,1030.9,786.8
32167.8,2255.8,1677.5,3824.3,4093.3,2047.8,1645.6,1397.8,2085.5,1673.2,4977.5,970.1,1210.8,1237.3,2416.3,6908.3,8720.4,2462.1,479.8,5080.3,3495.3,2436.6,806.6,1473.9,173.9,652.3,1105,692.1,466.7,1028.2,785.9
31486,2193.9,1679.5,3758.6,3911.7,2027.8,1603.8,1387.7,2060.1,1642.4,4998.7,959.1,1192.6,1191.7,2221.1,6757.4,8724.5,2417.2,483.8,4947.1,3519.2,2357,727,1598.7,298.7,628.1,1105,684.5,412.5,1005.9,618.9
31118.7,2142.7,1677.4,3717.5,3884.5,2004.5,1539.3,1381.1,2019.6,1623.6,4916.9,963.1,1154.1,1214.5,2202.1,6614.2,8729.6,2394.8,482.5,5046.8,3529.7,2272.1,642.1,1487.2,187.2,607.1,1105,662.7,362.7,1000.8,700
31009.5,2117.5,1672.7,3700.9,3867.2,1985.4,1600.1,1357.6,2052.4,1611.1,4884.6,951,1044.5,1168.4,2113.8,6582.9,8733.9,2420.6,476.2,5027,3360.5,2230.3,600.3,1498.7,198.7,587.7,1105,633.1,312.6,959.5,809.2
29984,2080.9,1677.8,3689.2,3802.2,1969.1,1355.9,1343.9,1870.9,1608.4,4893.5,929.5,881.8,1263.6,2124.8,6473.3,8733.6,1866.1,443.5,4820.1,3147.2,2130,500,1457.1,157.1,549.7,1100,591.2,312.8,874.1,645.1
27913,1999.1,1592.9,3716.6,3505.5,1959.6,1086,1323.2,1740,1609.8,4676.4,894.6,790.6,1131.1,1874.5,6113.4,8759.5,1586.9,401.6,4511,2531.6,1356.2,773.7,1413.2,180.7,507.4,1059.1,721.1,310.8,1204.8,765.1
26165.4,1877.7,1607,3366.2,3005.1,1939.7,1082.8,1303.4,1533.4,1582.3,3785.9,871.2,759.1,1195.4,1746.9,5930.2,8754.4,1533.8,389.7,4264.9,2512.5,1069.1,699.7,889.5,288.9,490.5,998.5,699.8,310.7,1240.1,779.2
25755.1,1795.9,1619.1,3378.3,2966,1906.2,1094.4,1285.1,1435.1,1559.2,3571.3,848.6,743.4,1171.9,1682.4,5867.1,8739.2,1511.4,366.7,4115.1,2505,1111.4,594.9,862.9,437.6,471,979,689.1,310.9,1263.1,791.3
25049.8,1742,1594.9,3140.4,2872.3,1884.9,1093.3,1276.4,1425.1,1540.3,3428.7,837.1,716.1,1156.6,1609.3,5737.8,8731.1,1498.4,336.7,3926.5,2511.7,1123.9,559.7,843.5,170.9,449.7,912.7,669.6,311,1248.7,802.3
24813.8,1670.4,1600.1,3261.6,2843.6,1871.1,1088.5,1261.9,1424.3,1522.5,3328.1,837.2,689.8,1143.1,1575.6,5585.8,8722.3,1447.3,322.7,3938.2,2512.7,1122.1,531,810.6,175.1,452.7,901.7,665.9,311.2,1244.6,808.3
24459.6,1655.7,1541.7,2886.6,2616.7,1862.7,1095.6,1256.5,1375.4,1510.7,2917.5,829.8,638.2,1144.5,1539.5,5548.8,8703.6,1437.6,305.8,4068.6,2507.1,1116.5,519.6,799.6,698.9,477.3,985.3,689.9,312.1,1258.5,786.3
25085.1,1683.1,1595.9,2846,2762.8,1853.5,1110.2,1257.7,1374.7,1507.8,2934.1,852.3,624.7,1168.7,1534.9,5731.1,8675.7,1511.7,296.4,4242.2,2517.4,1218.9,888.7,870.1,769.6,514.3,882,734.3,401.2,1125.8,749.2
26154.4,1757.7,1709.8,2868.8,3171.7,1859.8,1226.6,1271.2,1495.9,1508.1,3686.8,882.7,704.9,1193.2,1530,6016.7,8605.7,1636.2,292,4465.8,2527.7,1390.2,470,962,733.3,585.8,845.4,808.9,490.1,906.5,623.7
27833.3,1887.2,1747.9,3163,3337.1,1899,1206.1,1291.9,1565.7,1539.5,3911.2,908.7,937.8,1238.5,1644.5,6384.1,8577.4,1791.2,287.7,4673.9,2517.6,1608.8,1331.9,1083.5,746.4,641.5,1006.6,868,545.2,969.9,585.6
29636.1,2061.7,1805.5,3803.7,3821,1969.2,1270.4,1321.8,1869,1586.4,4820.3,940.3,1036,1245.8,1840.8,6788.4,8559.2,1923.5,682.4,4849.3,2667.8,1641.5,513.7,1140.5,728,672,1077.4,898.3,581.2,1004.8,574.5
30412,2210.2,1843.7,3899.2,3958.3,2018.7,1336.6,1346.9,1885.2,1634.7,4937.1,947.4,1088.9,1219.5,1936.3,7114.8,8561.8,2001.9,700.4,4940.3,2712.8,1582.9,684.5,1184.2,730.4,680.3,1055,895.6,582,1010.9,674.5
30618.9,2275.3,1844.3,3933.1,4020.5,2032.1,1344.9,1356.9,1896.2,1652.7,4991.3,949.5,1116.4,1175.9,1940.5,7283.6,8651.1,2047.3,705.9,4948.8,2675.3,1484.9,686,1194.8,732.5,675,1055,896.8,565.3,1011.4,692.9
30597.9,2316.4,1881.1,3943.6,4016.7,2029.6,1160.9,1362.4,1818.7,1658.1,4954.5,963.3,1143.2,1173.5,2042.1,7271.4,8671.9,2044.6,750.3,4969,2684.5,1412.6,737.2,1189.1,736.8,669.3,1055,900.2,509.6,1007.7,748.3
30476.6,2318.7,1881.2,3925.9,4009.4,2026.9,1163.3,1357.9,1742.4,1598.8,4694.4,962.3,1149.9,1244,2195.1,7230.5,8693,2018.8,763.5,4962.5,2638.7,1398.4,801.8,1177.5,743.9,659.4,1055,887.6,487,997.7,748.3
30395.6,2307.7,1882,3888.1,3983.3,2026.5,1148.3,1353.7,1728.3,1655.2,4669.3,952.1,1151.8,1260.1,2207.5,7167.3,8698.3,1989.2,766.8,4975.5,2512.8,1398.4,872.4,1157.5,757.8,652.3,1055,886.7,486.6,992.4,742.5
30369.3,2302.1,1888.1,3900.2,3977.7,2026,1087.1,1349.7,1717.3,1645.2,4644.9,966.9,1150.7,1302.6,2173.3,7108,8695.3,1992.7,763.8,5017.7,2559.8,1371.1,942,1141.7,766,647.1,1055,881.9,485.6,998.5,744.8
30468.4,2327.2,1786,3893.5,4125.2,2038.1,1047.7,1350.7,1715.9,1644.7,4633.5,970.5,1148.1,1311.3,2202.9,7128.1,8688.7,2008.8,777,5064.5,2588.1,1326.6,955.7,1158,776.8,642.2,1068.6,880.3,503.4,1016.1,743
30687.9,2337.5,1799.2,3875.1,4272,2049,1031.8,1354.9,1799.4,1648.1,4784.5,982.5,1147.2,1319.1,2290.9,7166.6,8679.5,2046.8,540.7,4999.8,2536.6,1398.3,988.4,1245,789.3,641.8,1055,875.3,575.5,1034.2,684
30821.4,2326.7,1801.5,3889.1,4286.5,2034.2,1605.7,1358.8,2365.5,1656.9,4779.7,966.7,1219.6,1268,2415.2,7201.8,8474.5,2060.8,369.2,5013.8,2552.4,1503.9,707.9,1268.4,210,643.6,1055,864,539.8,1053.4,727.6
32296.4,2324.9,1803,3939.7,4323.9,2035.5,1693.3,1367.3,2584.8,1675.2,4807.9,965,1877.8,1178.2,2875.4,7199.3,8316.2,2605.7,364.6,4988.9,2644.4,1863.3,746.3,1798.6,240.7,641.7,1055,867.6,467.2,1061.4,711.8
32012.5,2331.5,1805.9,3963.8,4330.7,2039.9,1660.2,1359.1,2549.4,1677.4,4831.1,962,1730.6,1171.7,2780.8,7138.2,8188.8,2628,361.7,4855.1,2663.1,1788.5,818.3,1759.5,271.2,625,1057.9,862.9,521.3,1053.2,644.8
31902.7,2298.2,1807,3937.7,4330.8,2038.4,1635.3,1347.1,2514,1669.1,4762.2,970.3,1571.4,1240.1,2742.5,7002.6,8191.3,2602.8,372.1,5081.4,2652.6,1681,1011.4,1723.3,292.6,604.4,1063.2,845.1,413.3,1047,728.8
31577.1,2270.9,1808,3939.3,4337.4,2023.8,1619.8,1331.8,2466.9,1675.3,4735.1,957.7,1416.6,1149.3,2468.8,6936.6,8089.6,2587.9,384.9,5132.6,2667.3,1595.5,1225,1694,330,578.6,1073.9,817.7,309.7,986.4,744.4
30063.5,2196.2,1812.3,3837.4,4075,2002.6,1387.7,1317.3,2157.3,1628.1,4769.4,940.5,988.3,1195.5,2293.3,6727.6,8097.7,1868.8,392.2,4799.9,2463.1,1609.2,1214.7,1620.1,332.3,543.8,988.5,757.7,310.9,883.6,645.6
28230.7,1939.6,1782.5,3658.5,3725.3,1974,1116.7,1298,1704.8,1603.4,4738.7,866.7,870.8,1175.6,1703.4,6257.7,8127.9,1974.5,348.8,4501.9,2492.5,1164.1,1140.5,1479.3,445.8,513.5,959.1,551.5,103.4,1145,843.1
26812.1,1806.5,1761.5,3566.2,3291.9,1949.2,1106.9,1273.1,1532.2,1571,4128.7,850.7,796.1,1285.5,1670.5,6074.4,8134.9,1602.6,339.5,4304.9,2494.8,1209.7,1069.5,943.3,452.6,490.6,898.6,534.2,104,1200.2,880.4
26475.7,1736.4,1763.8,3529.2,3254.8,1921.7,1142.6,1258.6,1497.3,1549.6,3988.9,835,780.8,1255.3,1609.3,5986.3,8142.4,1567.2,351.6,4185.2,2492.9,1264.4,988.8,1011.8,429.5,480.2,888.2,513,104.2,1240.6,899.4
26594.8,1703,1765.2,3514,3295.8,1908.5,1163.2,1248.6,1529.9,1535.6,4084,833.7,767.9,1234.8,1573.6,5917,8150.8,1551.1,360.7,4138.8,2503.6,1302.5,967.9,1333.4,399.2,458.9,868.1,503.4,104.7,1270.7,919.4
