Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,FRE Buy,FRE Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE Buy,EE Sell,LV Buy,LV Sell,LT Buy,LT Sell
1079340.4,124879.7,44342.9,123343.3,121253.3,68439.3,37460.6,50600.7,57459.3,62651.9,78905.9,33264.7,64068.8,44393.7,117198.3,230300.7,247803.5,69864,35810.1,177991.4,143370.4,0,2240,35361,91324.3,41183.9,41726.1,21797.8,16204.6,19429,12682.8,30468.5,22118.7
1121077.5,132582.5,45111.9,127772.4,137568,70014.7,41508.4,49903.8,68214,63668,86306.9,33839.5,75176,46720,121187.5,248407.7,246100.1,73378.6,39287.1,174803.9,130037.4,0,560,36622.1,83354.7,41691,43859.1,21724,17953.1,18633.1,9995.8,26146.8,19688.1
1243071.5,148541.7,48784,129473.1,174694.6,74219.5,49451,53477.4,77961.8,66790,107746.1,36075.3,83816.4,50133.5,149043.8,282328.9,252803.7,87447.3,34866.2,194688.4,144687,0,1120,46491.8,72107.9,50286.2,35253.5,24520.9,28940.6,21917.3,18503.7,31054.3,17730.3
1195135.7,139858.8,46424.5,127128.1,152796.6,73849,44804.9,54668.2,71851.6,64303.6,90325,36891.7,78550.1,52846.9,126638.7,262847,256534.2,77227.4,40771.1,190414,137960.7,0,980,42507.9,88712.1,49507.9,44323.1,23760.4,32585.2,22099.5,16926.1,32103.8,19869.9
1240528.2,144476.5,47855.5,131002.1,172941,74014.3,49403.4,54256.3,80106.5,65446.3,100411.1,37463.8,83928.9,51555.5,144580.6,285176,253319.6,81203.1,35795.3,198296.7,139032.6,0,980,44047.5,76046.6,52146,39461.5,24419.7,35691.6,22554.1,14945.5,31103.4,22664.8
1258654.5,145208.3,53218.3,134726,185064.2,72290,48385.6,53565.3,77447.9,66548.9,112773.1,37775.1,85243.5,45714.1,159189.5,288647.3,258868.4,93864.4,32215.3,195981.6,142836.6,0,980,49398.3,56969.5,52218.4,32091.5,24740.7,34547,22291.3,15803,31262,18598.3
1289230.4,145606.9,56725.6,135123.7,205586.8,73938.4,52546.9,53510,89665.9,65824.8,130210.7,38232.8,87688.2,49520.2,148924.8,295186.1,260546.1,103410.6,27994.9,200157.7,145409.6,0,980,51428.4,43249.6,54921,25748.9,24218,32401.9,22154,18491.2,31455.8,18517.3
1115099.9,125072.9,47708.6,122680.1,143470.5,70531.8,33749.7,49543.4,60253.5,60308.9,90370.9,35940.6,63638.7,47312.7,126413.1,239871.6,250118.7,77554.9,31695.7,187900.2,145096.3,0,1960,34850.3,82754.6,40974.6,38907.8,22025.1,18534.2,19884.3,9270.9,29368.4,19876.6
1049550.3,122866,42136.8,111966.2,127336.9,69572.1,30767.7,49338.1,54996.6,58981.4,81138.3,34455.2,55242,45382.7,106841.7,227731,248939.9,67877,32805.6,169837.4,131820.5,0,2844.9,33703.2,94884.5,37277.9,42941.1,20461.5,16323,19185.5,10416.3,31056.4,20297.1
1151377,133288.5,44528.1,123217.1,134736.7,72284.7,40206.7,53322,61546.3,62235.7,86307.8,35490.7,76298.6,46726.4,135881.3,255326.2,250011.8,76888.7,36889.3,183844.9,138778.6,0,560,43412.3,91979.8,42538.5,46924.6,23892.1,24026.5,21906.2,16715.9,32516.6,21522.1
1189489.4,132168,49492.2,128526.8,163977.1,72778.4,42466,52536.2,74980.3,62069.8,106706,34838.4,78823.7,51883.8,139606.6,266858.4,251915.7,84122.8,33519.9,183801.2,138266.6,0,980,47324.3,66087.3,49731,35697.1,24023.5,24616.9,22078.9,18677,32658.2,19623.6
1231113.1,130559.6,55070.2,133081,197372.7,72732.2,53623.7,52721.5,84576.6,62943.7,129657,35044.7,74040,51071.2,137345.8,275528.3,254953.8,105444.6,31686.6,183253.4,137418.7,0,980,53189.1,36225.9,50892.9,30910.1,23834.8,23654.3,21801.1,16302.2,36454.4,24734.9
1252481.3,133842,56033.9,136526.7,203552.1,73404,54673.4,53134.4,88449.3,65138.3,136079.2,34164.6,78646.4,48836.1,156178.5,282381.3,258566,104654.7,25116.7,184568.7,141245.1,0,980,57192,24691.6,53741.4,23244,24729.7,22656.8,22355,19006.8,31381.8,16930.9
